Oznak zo Pahl,7
Lord Vargo,7
Lady Stark,7
Steelshanks Walton,7
Balon Swann,7
Maester Luwin,7
Karhold,7
Fury,7
Dickon,7
Beyond,7
Down,7
Lord Alester,7
Swear,7
Crakehall,7
Khal Drogo,7
Tullys,7
Aggo,7
Oznak,7
Sam Tarly,7
Meraxes,7
Spare Boot,7
Lord Davos,7
Yoren,7
Ser Piggy,7
Asshai,7
Zollo,7
Needle,7
Lothor Brune,7
Lord Tywin Lannister,7
Naath,7
Rollam,7
Dick,7
Celtigar,7
Galyeon,6
Doran Martell,6
Baelor the Blessed,6
Ford,6
Rickard,6
Hand of the King,6
Daenerys Stormborn,6
Dale,6
Hornfoot,6
Cleon,6
Robett Glover,6
Ser Balon,6
Ben,6
Ser Arthur,6
Lord Gyles,6
Mad King,6
Piggy,6
Wars,6
Battle of the Blackwater,6
Jonquil,6
Ser Hosteen,6
Lord Randyll,6
Ah,6
Hold,6
Big Boil,6
Stony Shore,6
Patchface,6
Maester Pycelle,6
Symon Silver,6
Black Betha,6
Kella,6
Brella,6
Barristan the Bold,6
Lum,6
City Watch,6
Horn Hill,6
Lady Alerie,6
Tormund Thunderfist,6
High Valyrian,6
Cerwyn,6
Prendahl na Ghezn,6
Garlan,6
High Hall,6
Deep Lake,6
Plumm,6
Kingthlayer,6
Mummer,6
Dacey Mormont,6
Greyguard,6
Darry,6
Red Viper of Dorne,6
Stevron,6
Hake,6
Osmund,6
White Bull,6
Westerosi,6
Mag the Mighty,6
Right,6
Magister Illyrio,6
Bryen,6
Doom,6
Prince Doran,6
Stone Drum,6
Mire,6
Blackwater Rush,6
Justice,6
Widow,6
Frozen Shore,6
Deaf Dick,6
Old King,6
Sapphire Isle,6
Hag,6
Sweet Donnel,6
Blackwater Bay,6
Baelor,6
Stop,6
Jeyne Westerling,6
Rosby,6
Mander,6
Dance,6
Robin,6
Prince Tommen,6
Yunkish,6
Alysanne,6
Smiling Knight,6
Peach,6
Illyrio Mopatis,6
Sweet Donnel Hill,6
Ser Rolph,6
Vhagar,5
Ghael,5
Lord Janos Slynt,5
Flea Bottom,5
Rast,5
Florents,5
Addam Marbrand,5
Cressen,5
Queen Selyse,5
Prince of Dragonstone,5
Ami,5
Swords,5
Ramsay,5
Ser Raynald,5
Prince Lewyn,5
Rides,5
Podrick,5
Benjen Stark,5
Seaworth,5
High Heart,5
Wylla,5
Grandmother,5
Nakloz,5
Willem,5
Queen Jeyne,5
Anguy the Archer,5
Maiden Fair,5
Ice Dragon,5
Smith,5
Lothor,5
Ollo Lophand,5
Grigg,5
Wise Masters,5
Quort,5
Joramun,5
Liddle,5
The Rains of Castamere,5
Blount,5
Kyle,5
Del,5
Ser Wynton Stout,5
Martyn,5
Lady Sybell,5
Alliser Thorne,5
Fair Walda,5
Brynden Blackfish,5
Ser Amory,5
Softfoot,5
Nage,5
Bones,5
Sallor,5
Brown Ben Plumm,5
Oxcross,5
Jason Mallister,5
Show,5
Bastard of Nightsong,5
Cafferen,5
Loras Tyrell,5
Ser Osmund Kettleblack,5
Tumblestone,5
Ser Davos,5
Ser Ottyn Wythers,5
Dragon,5
Wull,5
Halder,5
Great Sept of Baelor,5
Spider,5
Square,5
Meera Reed,5
Luwin,5
Maslyn,5
Jory,5
Fingers,5
Septon Utt,5
Onion Knight,5
Joso,5
Andrew,5
Garth,5
Tanda,5
Maegor the Cruel,5
Aerys Targaryen,5
Left,5
Black Gate,5
Red Wedding,5
Slaver,5
Whose,5
Ser Tallad,5
Mad Axe,5
Greyjoys,5
Lothar Frey,5
Dick Follard,5
Stokeworth,5
Garth of Oldtown,5
New Gift,5
Ser Rodrik,5
Loose,5
Make,5
Jarman Buckwell,5
Captain Groleo,5
Long,5
Ben Plumm,5
Paxter Redwyne,5
Ibbenese,5
Toad,5
Young Dragon,5
Holdfast,5
Shagga,5
Grisel,5
Desmond,5
Qohor,5
Bloody Gate,5
Gods Eye,5
Plaza of Pride,5
Grandison,5
Knight of the Laughing Tree,5
Tears,5
Donal,5
Andal,5
Sunglass,4
Stone Crows,4
Last Hearth,4
Maester Vyman,4
Stepstones,4
Lord Whent,4
Blue Fork,4
Mudge,4
Boltons,4
Simon Toyne,4
Reynes,4
Frozen,4
Volantis,4
Leech Lord,4
Bear Island,4
Lord Tarly,4
Dawn,4
Stark of Winterfell,4
Lion,4
Ser Andrew,4
Prince Viserys,4
Jason,4
Shayala,4
Tarbecks,4
Cellador,4
Florian the Fool,4
Hullen,4
Gulltown,4
Collio,4
Wail,4
Rivers,4
Aurochs,4
Bernarr,4
Pyat Pree,4
Skahazadhan,4
Maiden,4
Old Pomegranate,4
Maric,4
Ser Cleos Frey,4
Peaceful,4
Allard,4
Castamere,4
Lord Walder Frey,4
Patrek Mallister,4
Lay,4
Biter,4
Matthos,4
Brandon the Builder,4
Mountains of the Moon,4
Yield,4
Syrio Forel,4
Crown,4
Day,4
Royce,4
Lemoncloak,4
Ollo,4
When Jon,4
Edwyn Frey,4
Conclave,4
Garden,4
Sedgekins,4
Ronnel Harclay,4
Smalljon Umber,4
Ser Balon Swann,4
Reach,4
Prince Aemon the Dragonknight,4
Giantsbane,4
Styr the Magnar,4
Munda,4
Dust,4
Ulmer,4
Elia of Dorne,4
Gates of the Moon,4
King Balon,4
Marq Piper,4
Lady Brienne,4
Lady Joanna,4
Willem Lannister,4
Rhaenys,4
Elmar,4
Amory,4
Merling King,4
Garigus,4
Maz Duur,4
Vale of Arryn,4
King Renly,4
Horned Lord,4
Old Pate,4
War,4
Seastone Chair,4
Ser Amory Lorch,4
Rainbow Guard,4
Varamyr Sixskins,4
Great Pyramid,4
Wythers,4
Sevenstreams,4
Dragonknight,4
Tristifer,4
Late Lord Frey,4
Randyll Tarly,4
Off,4
Tollett,4
Moon Door,4
Naharis,4
Lord Manderly,4
Princess Shireen,4
Ser Robin,4
Queen Margaery,4
Ballabar,4
King Aegon,4
Lady of the Eyrie,4
Ellaria,4
Ser Byam,4
Gorne,4
Easy,4
East,4
Kitchen Keep,4
Winter,4
Unburnt,4
Flint,4
Bitterbridge,4
Ser Robin Ryger,4
Warden of the North,4
Hands,4
Faith,4
Hamish,4
Liddles,4
Tion Frey,4
Jenny,4
Timett,4
Vaes Dothrak,4
Lives of Four,4
Wraith,4
Lark the Sisterman,4
Pimple,4
Leonette,4
Queenscrown,4
Ser Loras Tyrell,4
Garth of Greenaway,4
Raff,4
Sea Dragon Tower,4
Lance,4
Lady Merryweather,3
Ser Mandon Moore,3
Supper,3
Marya,3
Long Barrow,3
Wendel Manderly,3
Lord Slynt,3
Three Thousand,3
Queensgate,3
Lord Sumner,3
Cock,3
Temmo,3
Weasel,3
Ballroom,3
Ser Osfryd,3
Ser Aenys,3
Fossoways,3
Heart,3
Maester Cressen,3
Greywater Watch,3
Good Masters of Astapor,3
Mikken,3
Bay of Seals,3
Skagos,3
Hamish the Harper,3
Tallhart,3
Lord of Riverrun,3
Lord Mace Tyrell,3
Grand Maester,3
Steel,3
Stallion,3
Ser Jacelyn,3
Pinkeye,3
Burned,3
Arthur Dayne,3
Lady Marya,3
Walders,3
Tytos Blackwood,3
Daenerys Targaryen,3
Bastard of Godsgrace,3
Iron Emmett,3
Galyeon of Cuy,3
Boneway,3
Ryman Frey,3
Lord of the Eyrie,3
Lord Vance,3
Mooton,3
Marbrand,3
Tion,3
Ser Bronn of the Blackwater,3
Wayn,3
King Tommen,3
Bridge of Skulls,3
Bear,3
Meat,3
Lions,3
Lady Lollys,3
Boros Blount,3
Whent,3
Brown Bernarr,3
Blind Bastard,3
Queen Regent,3
Big Willow,3
Jaehaerys,3
Lady Whent,3
Mallisters,3
Blackhaven,3
Ser Garlan Tyrell,3
Lord Celtigar,3
Emmon,3
In King,3
Tumbler,3
Tyrek,3
Hardin,3
Harroway,3
Flint Barracks,3
Crows,3
Drink,3
Septa Mordane,3
Gawen,3
Falls,3
Old Ghis,3
Ashford,3
Harrion,3
Norreys,3
White Sword Tower,3
Alan of Rosby,3
In Old Nan,3
Daeron,3
Ser Donnel,3
Moat,3
Lord Darry,3
Brackens,3
Utt,3
Big Belly Ben,3
Stout,3
Lord Hoster Tully,3
Moonmaid,3
Khorane,3
Name,3
First Ranger,3
Deaf Dick Follard,3
Ser Bronn,3
Jeor Mormont,3
Guilty,3
Mud,3
Lysa Tully,3
Bracken,3
Plaza of Punishment,3
Frenken,3
Alyx,3
Alyn,3
Bears,3
Shagwell the Fool,3
Ser Ottyn,3
New,3
Denys Mallister,3
Golden Tooth,3
Lord Steward,3
Hightower,3
Lord Ryswell,3
Lady of the Leaves,3
Rolph Spicer,3
Wendel,3
Ragwyle,3
Cleos Frey,3
Watt of Long Lake,3
Terror,3
When Arya,3
Wet,3
High Hill,3
Ser Robar Royce,3
Ser Edmure,3
Ser Gerold Hightower,3
Leaves,3
Locke,3
King Baelor the Blessed,3
Salt,3
Blackwoods,3
Aegon the Unworthy,3
Sand,3
Xaro Xhoan Daxos,3
Dolorous Edd Tollett,3
Lord Umber,3
Ser Barristan Selmy,3
Bessa,3
Osney,3
Islanders,3
Ser Jorah Mormont,3
Aegon the Dragon,3
