Terrance-Lynderly,Terrance-Lynderly,Lord-Lynderly,Terrance,Lynderly,,,,,,,,
Terrence-Toyne,Ser-Terrence-Toyne,Terrence-Toyne,Terrence,,,,,,,,,
Kindly-Man,the-kindly-man,The-kindly-man,kindly-man,,,,,,,,,
Waif,the-waif,The-waif,waif,,,,,,,,,
Theobald,Archmaester-Theobald,Theobald,,,,,,,,,,
Theon-Greyjoy,Theon-Turncloak,Theon-Greyjoy,Turncloak,Theon,,,,,,,,
Thoros-of-Myr,Thoros-of-Myr,Thoros,red-wizard,Ember,,,,,,,,
Tickler,Tickler,,,,,,,,,,,
Timeon,Timeon,,,,,,,,,,,
Tom-of-Sevenstreams,Tom-of-Sevenstreams,Tom-Sevenstrings,Tom-oSevens,Tom,,,,,,,,
Tommen-Baratheon,King-Tommen,Tommen,The-king,the-king,,,,,,,,
Torbert,Septon-Torbert,Torbert,,,,,,,,,,
Tristifer-Botley,Lord-Tristifer-Botley,Tristifer-Botley,Tris-Botley,Tristifer,Tris,,,,,,,
Trystane-Martell,Prince-Trystane,Trystane,Trystane Martell,,,,,,,,,
Tyene-Sand,Tyene-Sand,Lady-Tyene,Tyene,,,,,,,,,
Tyrek-Lannister,Tyrek-Lannister,Lord-Tyrek,Tyrek,,,,,,,,,
Tyrion-Lannister,Tyrion-Lannister,Tyrion,Imp,dwarf,Halfman,halfman,,,,,,
Tywin-Frey,Tywin-Frey,Tywin-Frey,Ty,,,,,,,,,
Tywin-Lannister,Lord-of-Casterly-Rock,Lord-Tywin-Lannister,Tywin-Lannister,Lord-Tywin,Tywin,King-Hand-Tywin,,,,,,
Umma,Umma,,,,,,,,,,,
Unella,Septa-Unella,Unella,,,,,,,,,,
Urrigon-Greyjoy,Urri,Urrigon Greyjoy,,,,,,,,,,
Vaellyn,Archmaester-Vaellyn,Vinegar-Vaellyn,Vaellyn,,,,,,,,,
Val,Val,,,,,,,,,,,
Vargo-Hoat,Lord-Vargo,Vargo-Hoat,Vargo,Hoat,Qohorik,Goat-of-Harrenhall,Crippler,,,,,
Varys,Lord-Varys,Lady-Varys,Spider,Varys,eunuch,master-of-whisperers,,,,,,
Victarion-Greyjoy,Victarion-Greyjoy,Victarion,iron-captain,king-Victarion,,,,,,,,
Viserys-I-Targaryen,King-Viserys,king-Viserys,Viserys,,,,,,,,,
Walder-Frey,Lord-of-the-Crossing,Walder-Frey,Lord-Walder,Lord-Frey,,,,,,,,
Walder-Frey-(son-of-Ryman),Ser-Black-Walder,Black-Walder,,,,,,,,,,
Walder-Rivers,Ser-Walder-Rivers,Walder-Rivers,Bastard-Walder,,,,,,,,,
Walgrave,Archmaester-Walgrave,Old-Walgrave,Walgrave,,,,,,,,,
Whitesmile-Wat,Whitesmile-Wat,,,,,,,,,,,
Willas-Tyrell,Willas-Tyrell,Ser-Willas,Willas,,,,,,,,,
Willow-Heddle,Willow-Heddle,Willow,,,,,,,,,,
Wylis-Manderly,Ser-Wylis-Manderly,Wylis-Manderly,Ser-Wylis,Wylis,,,,,,,,
Wyman-Manderly,Wyman-Manderly,Lord-Manderly,Lord-Wyman,Wyman,,,,,,,,
Waldon-Wynch,Lord-Wynch,Wynch,Waldon Wynch,,,,,,,,,
Xhondo,Xhondo,,,,,,,,,,,
Yohn-Royce,Bronze-Yohn-Royce,Lord-of-Runestone,Bronze-Yohn,Lord-Royce,Yohn-Royce,Lord-Yohn,Bronze,Yohn,,,,
Yorko-Terys,Yorko-Terys,Yorko,,,,,,,,,,
