Mors,6
Lord of Bones,6
Jeyne Poole,5
Ser Clayton,5
Cailin,5
Khyzai Pass,5
Therry,5
King Cleon,5
Eroeh,5
Denys Mallister,5
Fiery Hand,5
Torgon,5
Walda,5
Barth,5
Drunkard,5
Wendel,5
Lady Lu,5
Ragman,5
Tycho,5
Wulfe One,5
Ser Axell,5
Bridge of Dream,5
Robett Glover,5
Lord Brynden,5
Aegon the Unworthy,5
Sand,5
Mikken,5
Queen Cersei,5
Tallhart,5
Xaro Xhoan Daxos,5
Stoney Sept,5
Goghor,5
Crowfood,5
Princess Arianne,5
Peck,5
One Eye,5
Tollett,5
Grazdan,5
Wylla,5
Gatehouse Tower,5
Harwood Fell,5
Marghaz,5
Mad King,5
Qhorin Halfhand,5
Battlements Gate,5
Hammer,5
Erik,5
Larraq,5
King Aegon,5
Thief,5
Lord Regent,5
Shields,5
Boros Blount,5
Bells,5
Tom Barleycorn,5
Widower,5
Mhysa,5
Cersei Lannister,5
Gerrick,5
Yaros,5
Gregor Clegane,5
Ser Grandfather,5
Barsena Blackhair,5
Ezzara,5
Littlefinger,5
Targaryens,5
Tolosi,5
Undying,5
Ser Rodrik,5
Longstrider,5
Mandrake,5
Naathi,5
Janos,5
Seal Gate,5
Jojen Reed,5
Red City,5
Yunzak,5
Yellow Dick,5
Queen of Meereen,5
Balaq,5
Archibald Yronwood,5
Barrow Hall,5
Woods,5
Ibbenese,5
Grenn,5
Lorren Longaxe,5
Pono,5
Reeds,5
Mander,5
Ser Narbert,5
Lord Locke,5
Hildy,5
Lord Walder,5
Brackens,5
Hosteen,5
Qohor,5
Rebellion,5
Greenblood,5
Estermont,5
Ice,5
Lord Arnolf,5
Aenys,5
Damon,5
Stalwart Shields,5
Peace,5
Oakenshield,5
Beneath,5
Poole,5
Luton,5
Cerwyn,5
Sothoryos,5
Jared,5
Ser Brus,5
Ser Archibald,5
Ghael,4
Halfman,4
Dragon Point,4
Mad Aerys,4
Lady Sybelle,4
Osney Kettleblack,4
Eyes,4
Baelor the Blessed,4
Mezzara,4
Age,4
Thenn,4
Maegor,4
Books,4
Freehold,4
