A Game of Thrones,Serwyn-of-the-Mirror-Shield,Serwyn,Ser Serwyn; Of the Mirror Shield,Ser,Serwyn,,,Of the Mirror Shield
A Game of Thrones,Shae,Shae,Shae,,Shae,,,
A Game of Thrones,Shagga,Shagga,Shagga; Son of Dolf,,Shagga,,,Son of Dolf
A Game of Thrones,Shella,Shella,Lady Shella,Lady,Shella,,,
A Game of Thrones,Shella-Whent,Shella Whent,Lady Shella Whent,Lady,Shella,Whent,,
A Game of Thrones,Stannis-Baratheon,Stannis Baratheon,Stannis Baratheon,,Stannis,Baratheon,,
A Game of Thrones,Stevron-Frey,Stevron Frey,Ser Stevron Frey,Ser,Stevron,Frey,,
A Game of Thrones,Stiv,Stiv,Stiv,,Stiv,,,
A Game of Thrones,Symeon-Star-Eyes,Symeon,Symeon; Star-Eyes,,Symeon,,,Star-Eyes
A Game of Thrones,Syrio-Forel,Syrio Forel,Syrio Forel,,Syrio,Forel,,
A Game of Thrones,Tanda-Stokeworth,Tanda Stokeworth,Lady Tanda Stokeworth,Lady,Tanda,Stokeworth,,
A Game of Thrones,Theo-Frey,Theo Frey,Ser Theo Frey,Ser,Theo,Frey,,
A Game of Thrones,Theo-Wull,Theo Wull,Theo Wull,,Theo,Wull,,
A Game of Thrones,Theon-Greyjoy,Theon Greyjoy,Theon Greyjoy,,Theon,Greyjoy,,
A Game of Thrones,Theon-Stark,Theon Stark,King Theon Stark,King,Theon,Stark,,
A Game of Thrones,Thoros-of-Myr,Thoros,Thoros; Of Myr,,Thoros,,,Of Myr
A Game of Thrones,Timett,Timett,Timett; Son of Timett,,Timett,,,Son of Timett
A Game of Thrones,Timett,Timett,Timett,,Timett,,,
A Game of Thrones,Tobho-Mott,Tobho Mott,Tobho Mott,,Tobho,Mott,,
A Game of Thrones,Todder,Todder,Todder; Toad,,Todder,,,Toad
A Game of Thrones,Tomard,Tomard,Tomard; Fat Tom,,Tomard,,,Fat Tom
A Game of Thrones,Tommen-Baratheon,Tommen Baratheon,Prince Tommen Baratheon,Prince,Tommen,Baratheon,,
A Game of Thrones,Torrek,Torrek,Torrek,,Torrek,,,
A Game of Thrones,Torrhen-Karstark,Torrhen Karstark,Torrhen Karstark,,Torrhen,Karstark,,
A Game of Thrones,Torrhen-Stark,Torrhen Stark,King Torrhen Stark; The King who Knelt,King,Torrhen,Stark,,The King who Knelt
A Game of Thrones,Tregar,Tregar,Tregar,,Tregar,,,
A Game of Thrones,Tya-Lannister,Tya Lannister,Tya Lannister,,Tya,Lannister,,
A Game of Thrones,Tyrion-Lannister,Tyrion Lannister,Tyrion Lannister; The Imp,,Tyrion,Lannister,,The Imp
A Game of Thrones,Tytos-Blackwood,Tytos Blackwood,Lord Tytos Blackwood,Lord,Tytos,Blackwood,,
A Game of Thrones,Tytos-Brax,Tytos Brax,Ser Tytos Brax,Ser,Tytos,Brax,,
A Game of Thrones,Tytos-Lannister,Tytos Lannister,Lord Tytos Lannister,Lord,Tytos,Lannister,,
A Game of Thrones,Tywin-Lannister,Tywin Lannister,Lord Tywin Lannister,Lord,Tywin,Lannister,,
A Game of Thrones,Ulf-son-of-Umar,Ulf,Ulf; Son of Umar,,Ulf,,,Son of Umar
A Game of Thrones,Umar,Umar,Umar,,Umar,,,
A Game of Thrones,Vardis-Egen,Vardis Egen,Ser Vardis Egen,Ser,Vardis,Egen,,
A Game of Thrones,Vargo-Hoat,Vargo Hoat,Vargo Hoat,,Vargo,Hoat,,
A Game of Thrones,Varly,Varly,Varly,,Varly,,,
A Game of Thrones,Varys,Varys,Varys; The Spider,,Varys,,,The Spider
A Game of Thrones,Vayon-Poole,Vayon Poole,Vayon Poole,,Vayon,Poole,,
A Game of Thrones,Viserys-Targaryen,Viserys Targaryen,Prince Viserys Targaryen; The Beggar King,Prince,Viserys,Targaryen,,The Beggar King
A Game of Thrones,Vyman,Vyman,Maester Vyman,Maester,Vyman,,,
A Game of Thrones,Hodor,Walder,Walder; Hodor,,Walder,,,Hodor
A Game of Thrones,Walder-Frey,Walder Frey,Lord Walder Frey; The Late Lord Frey,Lord,Walder,Frey,,The Late Lord Frey
A Game of Thrones,Wallen,Wallen,Wallen,,Wallen,,,
A Game of Thrones,Waymar-Royce,Waymar Royce,Ser Waymar Royce,Ser,Waymar,Royce,,
A Game of Thrones,Wayn-(guard),Wayn,Wayn,,Wayn,,,
A Game of Thrones,Wendel-Manderly,Wendel Manderly,Ser Wendel Manderly,Ser,Wendel,Manderly,,
A Game of Thrones,Will,Will,Will,,Will,,,
A Game of Thrones,Willam-Dustin,Willam Dustin,Lord Willam Dustin,Lord,Willam,Dustin,,
A Game of Thrones,Willem-Darry,Willem Darry,Ser Willem Darry,Ser,Willem,Darry,,
A Game of Thrones,Willis-Wode,Willis Wode,Ser Willis Wode,Ser,Willis,Wode,,
A Game of Thrones,Wyl-(guard),Wyl,Wyl,,Wyl,,,
A Game of Thrones,Wylis-Manderly,Wylis Manderly,Ser Wylis Manderly,Ser,Wylis,Manderly,,
A Game of Thrones,Wylla,Wylla,Wylla,,Wylla,,,
A Game of Thrones,Wyman-Manderly,Wyman Manderly,Lord Wyman Manderly,Lord,Wyman,Manderly,,
A Game of Thrones,Yohn-Royce,Yohn Royce,Lord Yohn Royce; Bronze Yohn,Lord,Yohn,Royce,,Bronze Yohn
A Game of Thrones,Yoren,Yoren,Yoren,,Yoren,,,
