Book,Page,Chapter No,Chapter Name,POV,Character,Title,Forename,Surname,Old Surname,Alias,Regnal No,Gender,Status
A Clash of Kings,902,70,Appendix,N/A,Lord Donnor Saltcliffe,Lord,Donnor,Saltcliffe,,,,M,
A Clash of Kings,902,70,Appendix,N/A,Lord Sunderly,Lord,?,Sunderly,,,,M,
A Clash of Kings,903,70,Appendix,N/A,Ser Marwyn Belmore,Ser,Marwyn,Belmore,,,,M,
A Clash of Kings,904,70,Appendix,N/A,Myranda Royce; Randa,,Myranda,Royce,,Randa,,F,
A Clash of Kings,905,70,Appendix,N/A,Lady Perra Frey (Royce),Lady,Perra,Frey,Royce,,,F,
A Clash of Kings,905,70,Appendix,N/A,Lady Corenna Frey (Swann),Lady,Corenna,Frey,Swann,,,F,
A Clash of Kings,905,70,Appendix,N/A,Ser Ryman Frey,Ser,Ryman,Frey,,,,M,D
A Clash of Kings,905,70,Appendix,N/A,Edwyn Frey,,Edwyn,Frey,,,,M,
A Clash of Kings,905,70,Appendix,N/A,Janyce Frey (Hunter),,Janyce,Frey,Hunter,,,F,
A Clash of Kings,905,70,Appendix,N/A,Walda Frey; Daughter of Edwyn,,Walda,Frey,,Daughter of Edwyn,,F,
A Clash of Kings,905,70,Appendix,N/A,Petyr Frey; Petyr Pimple,,Petyr,Frey,,Petyr Pimple,,M,
A Clash of Kings,905,70,Appendix,N/A,Mylenda Frey (Caron),,Mylenda,Frey,Caron,,,F,
A Clash of Kings,905,70,Appendix,N/A,Perra Frey; Daughter of Petyr,,Perra,Frey,,Daughter of Petyr,,F,
A Clash of Kings,905,70,Appendix,N/A,Lady Jeyne Frey (Lydden),Lady,Jeyne,Frey,Lydden,,,F,
A Clash of Kings,905,70,Appendix,N/A,Aegon Frey; Jinglebell,,Aegon,Frey,,Jinglebell,,M,D
A Clash of Kings,906,70,Appendix,N/A,Maegelle Vance (Frey),,Maegelle,Vance,Frey,,,F,
A Clash of Kings,906,70,Appendix,N/A,Ser Dafyn Vance,Ser,Dafyn,Vance,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Marianne Vance,,Marianne,Vance,,,,F,
A Clash of Kings,906,70,Appendix,N/A,Walder Vance,,Walder,Vance,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Patrek Vance,,Patrek,Vance,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Marsella Frey (Waynwood),,Marsella,Frey,Waynwood,,,F,
A Clash of Kings,906,70,Appendix,N/A,Walton Frey; Son of Stevron,,Walton,Frey,,Son of Stevron,,M,
A Clash of Kings,906,70,Appendix,N/A,Deana Frey (Hardyng),,Deana,Frey,Hardyng,,,F,
A Clash of Kings,906,70,Appendix,N/A,Steffon Frey; Son of Walton; The Sweet,,Steffon,Frey,,Son of Walton; The Sweet,,M,
A Clash of Kings,906,70,Appendix,N/A,Walda Frey; Daughter of Walton; Fair Walda,,Walda,Frey,,Daughter of Walton; Fair Walda,,F,
A Clash of Kings,906,70,Appendix,N/A,Bryan Frey,,Bryan,Frey,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Tywin Frey; Son of Ser Cleos,,Tywin,Frey,,Son of Ser Cleos,,M,
A Clash of Kings,906,70,Appendix,N/A,Willem Frey,,Willem,Frey,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Melesa Frey (Crakehall),,Melesa,Frey,Crakehall,,,F,
A Clash of Kings,906,70,Appendix,N/A,Tyana Frey (Wylde),,Tyana,Frey,Wylde,,,F,
A Clash of Kings,906,70,Appendix,N/A,Aegon Frey; Son of Aenys; Bloodborn,,Aegon,Frey,,Son of Aenys; Bloodborn,,M,
A Clash of Kings,906,70,Appendix,N/A,Rhaegar Frey; Son of Aenys,,Rhaegar,Frey,,Son of Aenys,,M,
A Clash of Kings,906,70,Appendix,N/A,Jeyne Frey (Beesbury); Wife of Stevron,,Jeyne,Frey,Beesbury,Wife of Stevron,,F,
A Clash of Kings,906,70,Appendix,N/A,Robert Frey; Son of Rhaegar Frey,,Robert,Frey,,Son of Rhaegar Frey,,M,
A Clash of Kings,906,70,Appendix,N/A,Walda Frey; Daughter of Rhaegar Frey; White Walda,,Walda,Frey,,Daughter of Rhaegar Frey; White Walda,,F,
A Clash of Kings,906,70,Appendix,N/A,Jonos Frey,,Jonos,Frey,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Perriane Haigh (Frey),,Perriane,Haigh,Frey,,,F,
A Clash of Kings,906,70,Appendix,N/A,Ser Leslyn Haigh,Ser,Leslyn,Haigh,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Walder Haigh,,Walder,Haigh,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Ser Donnel Haigh,Ser,Donnel,Haigh,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Alyn Haigh,,Alyn,Haigh,,,,M,
A Clash of Kings,906,70,Appendix,N/A,Lady Cyrenna Frey (Swann),Lady,Cyrenna,Frey,Swann,,,F,
A Clash of Kings,906,70,Appendix,N/A,Alys Frey,,Alys,Frey,,,,F,
A Clash of Kings,906,70,Appendix,N/A,Ser Tytos Frey,Ser,Tytos,Frey,,,,M,D
A Clash of Kings,906,70,Appendix,N/A,Zhoe Frey (Blanetree),,Zhoe,Frey,Blanetree,,,F,
A Clash of Kings,906,70,Appendix,N/A,Zia Frey,,Zia,Frey,,,,F,
A Clash of Kings,906,70,Appendix,N/A,Zachery Frey,,Zachery,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Kyra Goodbrook (Frey),,Kyra,Goodbrook,Frey,,,F,
A Clash of Kings,907,70,Appendix,N/A,Walder Goodbrook,,Walder,Goodbrook,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Jeyne Goodbrook,,Jeyne,Goodbrook,,,,F,
A Clash of Kings,907,70,Appendix,N/A,Septon Luceon (Frey),Septon,Luceon,,Frey,,,M,
A Clash of Kings,907,70,Appendix,N/A,Lady Amarei Frey (Crakehall),Lady,Amarei,Frey,Crakehall,,,F,
A Clash of Kings,907,70,Appendix,N/A,Bellena Frey (Hawick),,Bellena,Frey,Hawick,,,F,
A Clash of Kings,907,70,Appendix,N/A,Ser Arwood Frey,Ser,Arwood,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Ryella Frey (Royce),,Ryella,Frey,Royce,,,F,
A Clash of Kings,907,70,Appendix,N/A,Ryella Frey; Daughter of Arwood,,Ryella,Frey,,Daughter of Arwood,,F,
A Clash of Kings,907,70,Appendix,N/A,Androw Frey,,Androw,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Alyn Frey,,Alyn,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Lady Lythene Vypren (Frey),Lady,Lythene,Vypren,Frey,,,F,
A Clash of Kings,907,70,Appendix,N/A,Lucias Vypren,,Lucias,Vypren,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Elyana Wylde (Vypren),,Elyana,Wylde,Vypren,,,F,
A Clash of Kings,907,70,Appendix,N/A,Jon Wylde,,Jon,Wylde,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Rickard Wylde,,Rickard,Wylde,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Ser Damon Vypren,Ser,Damon,Vypren,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Symond Frey,,Symond,Frey,,,,M,D
A Clash of Kings,907,70,Appendix,N/A,Betharios Frey; Of Braavos,,Betharios,Frey,,Of Braavos,,F,
A Clash of Kings,907,70,Appendix,N/A,Alesander Frey,,Alesander,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Alyx Frey,,Alyx,Frey,,,,F,
A Clash of Kings,907,70,Appendix,N/A,Bradamar Frey,,Bradamar,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Oro Tendyris,,Oro,Tendyris,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Wynafrei Frey (Whent),,Wynafrei,Frey,Whent,,,F,
A Clash of Kings,907,70,Appendix,N/A,Lady Mariya Frey (Darry),Lady,Mariya,Frey,Darry,,,F,
A Clash of Kings,907,70,Appendix,N/A,Amerei Frey; Gatehouse Ami,,Amerei,Frey,,Gatehouse Ami,,F,
A Clash of Kings,907,70,Appendix,N/A,Ser Pate; Of the Blue Fork; Of Sevenstreams,Ser,Pate,,,Of the Blue Fork; Of Sevenstreams,,M,
A Clash of Kings,907,70,Appendix,N/A,Walda Frey; Fat Walda; Daughter of Merrett,,Walda,Frey,,Fat Walda; Daughter of Merrett,,F,
A Clash of Kings,907,70,Appendix,N/A,Marissa Frey,,Marissa,Frey,,,,F,
A Clash of Kings,907,70,Appendix,N/A,Ser Geremy Frey,Ser,Geremy,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Carolei Frey (Waynwood),,Carolei,Frey,Waynwood,,,F,
A Clash of Kings,907,70,Appendix,N/A,Sandor Frey,,Sandor,Frey,,,,M,
A Clash of Kings,907,70,Appendix,N/A,Cynthea Frey,,Cynthea,Frey,,,,F,
A Clash of Kings,908,70,Appendix,N/A,Ser Raymund Frey,Ser,Raymund,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Beony Frey (Beesbury),,Beony,Frey,Beesbury,,,F,
A Clash of Kings,908,70,Appendix,N/A,Robert Frey,,Robert,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Malwyn Frey,,Malwyn,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Serra Frey,,Serra,Frey,,,,F,
A Clash of Kings,908,70,Appendix,N/A,Sarra Frey,,Sarra,Frey,,,,F,
A Clash of Kings,908,70,Appendix,N/A,Cersei Frey; Little Bee,,Cersei,Frey,,Little Bee,,F,
A Clash of Kings,908,70,Appendix,N/A,Lady Alyssa Frey (Blackwood),Lady,Alyssa,Frey,Blackwood,,,F,
A Clash of Kings,908,70,Appendix,N/A,Lothar Frey; Lame Lothar,,Lothar,Frey,,Lame Lothar,,M,
A Clash of Kings,908,70,Appendix,N/A,Leonella Frey (Lefford),,Leonella,Frey,Lefford,,,F,
A Clash of Kings,908,70,Appendix,N/A,Tysane Frey,,Tysane,Frey,,,,F,
A Clash of Kings,908,70,Appendix,N/A,Walda Frey; Daughter of Lothar,,Walda,Frey,,Daughter of Lothar,,F,
A Clash of Kings,908,70,Appendix,N/A,Emberlei Frey,,Emberlei,Frey,,,,F,
A Clash of Kings,908,70,Appendix,N/A,Sallei Frey (Paege),,Sallei,Frey,Paege,,,F,
A Clash of Kings,908,70,Appendix,N/A,Dickon Frey,,Dickon,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Mathis Frey,,Mathis,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Ser Whalen Frey,Ser,Whalen,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Sylwa Frey (Paege),,Sylwa,Frey,Paege,,,F,
A Clash of Kings,908,70,Appendix,N/A,Hoster Frey,,Hoster,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Ser Damon Paege,Ser,Damon,Paege,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Merianne Frey; Merry,,Merianne,Frey,,Merry,,F,
A Clash of Kings,908,70,Appendix,N/A,Lady Morya Brax (Frey),Lady,Morya,Brax,Frey,,,F,
A Clash of Kings,908,70,Appendix,N/A,Robert Brax; Son of Flement,,Robert,Brax,,Son of Flement,,M,
A Clash of Kings,908,70,Appendix,N/A,Walder Brax,,Walder,Brax,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Jon Brax,,Jon,Brax,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Tyta Frey; The Maid,,Tyta,Frey,,The Maid,,F,
A Clash of Kings,908,70,Appendix,N/A,Lady Sarya Frey (Whent),Lady,Sarya,Frey,Whent,,,F,
A Clash of Kings,908,70,Appendix,N/A,Lady Bethany Frey (Rosby),Lady,Bethany,Frey,Rosby,,,F,
A Clash of Kings,908,70,Appendix,N/A,Ser Benfrey Frey,Ser,Benfrey,Frey,,,,M,
A Clash of Kings,908,70,Appendix,N/A,Jyanna Frey,,Jyanna,Frey,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Della Frey; Deaf Della,,Della,Frey,,Deaf Della,,F,
A Clash of Kings,909,70,Appendix,N/A,Osmund Frey,,Osmund,Frey,,,,M,
A Clash of Kings,909,70,Appendix,N/A,Maester Willamen (Frey),Maester,Willamen,,Frey,,,M,
A Clash of Kings,909,70,Appendix,N/A,Roslin Frey,,Roslin,Frey,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Lady Annara Frey (Farring),Lady,Annara,Frey,Farring,,,F,
A Clash of Kings,909,70,Appendix,N/A,Arwyn Frey,,Arwyn,Frey,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Wendel Frey,,Wendel,Frey,,,,M,
A Clash of Kings,909,70,Appendix,N/A,Colmar Frey,,Colmar,Frey,,,,M,
A Clash of Kings,909,70,Appendix,N/A,Shirei Frey,,Shirei,Frey,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Lady Joyeuse Frey (Erenford),Lady,Joyeuse,Frey,Erenford,,,F,
A Clash of Kings,909,70,Appendix,N/A,Ser Aemon Rivers,Ser,Aemon,Rivers,,,,M,
A Clash of Kings,909,70,Appendix,N/A,Walda Rivers,,Walda,Rivers,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Maester Melwys (Rivers),Maester,Melwys,,Rivers,,,M,
A Clash of Kings,909,70,Appendix,N/A,Jeyne Rivers,,Jeyne,Rivers,,,,F,
A Clash of Kings,909,70,Appendix,N/A,Ronel Rivers,,Ronel,Rivers,,,,M,
A Clash of Kings,909,70,Appendix,N/A,Mellara Rivers,,Mellara,Rivers,,,,F,
A Clash of Kings,910,70,Appendix,N/A,Ser Aladale Wynch,Ser,Aladale,Wynch,,,,M,D
A Clash of Kings,910,70,Appendix,N/A,Elron,,Elron,,,,,M,
A Clash of Kings,911,70,Appendix,N/A,Cugen,,Cugen,,,,,M,
A Storm of Swords,2,0,Prologue,Chett,Paul; Small Paul,,Paul,,,Small Paul,,M,D
A Storm of Swords,2,0,Prologue,Chett,Blane,,Blane,,,,,M,
A Storm of Swords,2,0,Prologue,Chett,Grubbs,,Grubbs,,,,,M,
A Storm of Swords,2,0,Prologue,Chett,Aethan,,Aethan,,,,,M,
A Storm of Swords,2,0,Prologue,Chett,Bannen,,Bannen,,,,,M,D
A Storm of Swords,2,0,Prologue,Chett,Softfoot,,Softfoot,,,,,M,D
A Storm of Swords,3,0,Prologue,Chett,Kedge; Whiteye,,Kedge,,,Whiteye,,M,
A Storm of Swords,3,0,Prologue,Chett,Goady,,Goady,,,,,M,
A Storm of Swords,4,0,Prologue,Chett,Donnel Hill; Sweet Donnel,,Donnel,Hill,,Sweet Donnel,,M,
A Storm of Swords,5,0,Prologue,Chett,Dirk,,Dirk,,,,,M,D
A Storm of Swords,5,0,Prologue,Chett,Karl; Clubfoot Karl,,Karl,,,Clubfoot Karl,,M,D
A Storm of Swords,6,0,Prologue,Chett,Ollo; Lophand,,Ollo,,,Lophand,,M,
A Storm of Swords,7,0,Prologue,Chett,Bessa; Of Hag's Mire,,Bessa,,,Of Hag's Mire,,F,
A Storm of Swords,12,0,Prologue,Chett,Sawwood,,Sawwood,,,,,M,
A Storm of Swords,12,0,Prologue,Chett,Maslyn,,Maslyn,,,,,M,D
A Storm of Swords,35,2,Catelyn I,Catelyn Tully,Tansy,,Tansy,,,,,F,
A Storm of Swords,51,3,Arya I,Arya Stark,Iggo,,Iggo,,,,,M,D
A Storm of Swords,78,6,Sansa I,Sansa Stark,Ser Kennos; Of Kayce,Ser,Kennos,,,Of Kayce,,M,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Arryk; Left/Right,,Arryk,,,Left/Right,,M,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Erryk; Left/Right,,Erryk,,,Left/Right,,M,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Megga Tyrell,,Megga,Tyrell,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Alla Tyrell,,Alla,Tyrell,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Elinor Tyrell,,Elinor,Tyrell,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Lady Leonette Tyrell (Fossoway),Lady,Leonette,Tyrell,Fossoway,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Septa Nysterica,Septa,Nysterica,,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Lady Alyce Graceford,Lady,Alyce,Graceford,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Lady Alysanne Bulwer,Lady,Alysanne,Bulwer,,,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Meredyth Crane; Merry,,Meredyth,Crane,,Merry,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Lady Taena Merryweather; Of Myr,Lady,Taena,Merryweather,,Of Myr,,F,
A Storm of Swords,80,6,Sansa I,Sansa Stark,Lord Luthor Tyrell; Father of Mace,Lord,Luthor,Tyrell,,Father of Mace,,M,
A Storm of Swords,92,7,Jon I,Jon Snow,Lenyl,,Lenyl,,,,,M,
A Storm of Swords,92,7,Jon I,Jon Snow,Ryk; Longspear Ryk,,Ryk,,,Longspear Ryk,,M,
A Storm of Swords,93,7,Jon I,Jon Snow,Orell,,Orell,,,,,M,D
A Storm of Swords,98,7,Jon I,Jon Snow,Styr; Magnar of Thenn,,Styr,,,Magnar of Thenn,,M,D
A Storm of Swords,99,7,Jon I,Jon Snow,Tormund; Giantsbane,,Tormund,,,Giantsbane,,M,
A Storm of Swords,99,7,Jon I,Jon Snow,Dalla; Wife of Mance Rayder,,Dalla,,,Wife of Mance Rayder,,F,
A Storm of Swords,99,7,Jon I,Jon Snow,Val,,Val,,,,,F,
A Storm of Swords,99,7,Jon I,Jon Snow,Jarl,,Jarl,,,,,M,D
A Storm of Swords,101,7,Jon I,Jon Snow,Lord Commander Qorgyle,Lord Commander,?,Qorgyle,,,,M,
A Storm of Swords,102,7,Jon I,Jon Snow,Orland; Of Oldtown,,Orland,,,Of Oldtown,,M,
A Storm of Swords,103,7,Jon I,Jon Snow,Maester Mullin,Maester,Mullin,,,,,M,
A Storm of Swords,106,8,Daenerys I,Daenerys Targaryen,Captain Groleo,Captain,Groleo,,,,,M,
A Storm of Swords,110,8,Daenerys I,Daenerys Targaryen,Myles Mooton,,Myles,Mooton,,,,M,
A Storm of Swords,110,8,Daenerys I,Daenerys Targaryen,Richard Lonmouth,,Richard,Lonmouth,,,,M,
A Storm of Swords,110,8,Daenerys I,Daenerys Targaryen,Lord Jon Connington; Griff,Lord,Jon,Connington,,Griff,,M,
A Storm of Swords,118,8,Daenerys I,Daenerys Targaryen,Temmo,,Temmo,,,,,M,
A Storm of Swords,133,10,Davos II,Davos Seaworth,Khorane Sathmantes,,Khorane,Sathmantes,,,,M,
A Storm of Swords,134,10,Davos II,Davos Seaworth,Ser Tristimun,Ser,Tristimun,,,,,M,
A Storm of Swords,136,10,Davos II,Davos Seaworth,Meizo Mahr,,Meizo,Mahr,,,,M,
A Storm of Swords,142,10,Davos II,Davos Seaworth,Jate Blackberry,,Jate,Blackberry,,,,M,D
A Storm of Swords,142,10,Davos II,Davos Seaworth,Lord Lucos Chyttering; Little Lucos,Lord,Lucos,Chyttering,,Little Lucos,,M,
A Storm of Swords,142,10,Davos II,Davos Seaworth,Will; Hookface Will,,Will,,,Hookface Will,,M,
A Storm of Swords,142,10,Davos II,Davos Seaworth,Hal; The Hog,,Hal,,,The Hog,,M,
A Storm of Swords,153,11,Jaime II,Jaime Lannister,Ser Warren,Ser,Warren,,,,,M,
A Storm of Swords,156,11,Jaime II,Jaime Lannister,Ser Sumner Crakehall,Ser,Sumner,Crakehall,,,,M,
A Storm of Swords,156,11,Jaime II,Jaime Lannister,Ser Harlan Grandison,Ser,Harlan,Grandison,,,,M,
A Storm of Swords,162,12,Tyrion II,Tyrion Lannister,Grand Maester Gerardys,Grand Maester,Gerardys,,,,,M,
A Storm of Swords,162,12,Tyrion II,Tyrion Lannister,Maester Turquin,Maester,Turquin,,,,,M,
A Storm of Swords,162,12,Tyrion II,Tyrion Lannister,Maester Erreck,Maester,Erreck,,,,,M,
A Storm of Swords,166,12,Tyrion II,Tyrion Lannister,Beldecar,,Beldecar,,,,,M,
A Storm of Swords,176,13,Arya II,Arya Stark,Lem; Lem Lemoncloak,,Lem,,,Lem Lemoncloak,,M,
A Storm of Swords,177,13,Arya II,Arya Stark,Tom; Of Sevenstreams/O'Sevens/Sevenstrings,,Tom,,,Of Sevenstreams/O'Sevens/Sevenstrings,,M,
A Storm of Swords,178,13,Arya II,Arya Stark,Sharna,,Sharna,,,,,F,
A Storm of Swords,178,13,Arya II,Arya Stark,Pate; Old Pate,,Pate,,,Old Pate,,M,D
A Storm of Swords,182,13,Arya II,Arya Stark,Husband,,Husband,,,,,M,
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Lady Sybell Westerling (Spicer),Lady,Sybell,Westerling,Spicer,,,F,
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Ser Rolph Spicer,Ser,Rolph,Spicer,,,,M,
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Ser Raynald Westerling,Ser,Raynald,Westerling,,,,M,D
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Elenya Westerling,,Elenya,Westerling,,,,F,
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Rollam Westerling,,Rollam,Westerling,,,,M,
A Storm of Swords,193,14,Catelyn II,Catelyn Tully,Queen Jeyne Stark (Westerling),Queen,Jeyne,Stark,Westerling,,,F,
A Storm of Swords,203,15,Jon II,Jon Snow,Mag Mar Tun Doh Weg; Mag the Mighty,,Mag,Mar Tun Doh Weg,,Mag the Mighty,,M,D
A Storm of Swords,208,15,Jon II,Jon Snow,Lump; Varamyr Sixskins,,Lump,,,Varamyr Sixskins,,M,D
A Storm of Swords,212,15,Jon II,Jon Snow,Toregg; Son of Tormund,,Toregg,,,Son of Tormund,,M,
A Storm of Swords,212,15,Jon II,Jon Snow,Dormund; Son of Tormund,,Dormund,,,Son of Tormund,,M,
A Storm of Swords,212,15,Jon II,Jon Snow,Munda; Daughter of Tormund,,Munda,,,Daughter of Tormund,,F,
A Storm of Swords,222,16,Sansa II,Sansa Stark,Alyn Ambrose,,Alyn,Ambrose,,,,M,
A Storm of Swords,222,16,Sansa II,Sansa Stark,Lord Arthur Ambrose,Lord,Arthur,Ambrose,,,,M,
A Storm of Swords,230,17,Arya III,Arya Stark,Jack-Be-Lucky,,Jack-Be-Lucky,,,,,M,
A Storm of Swords,231,17,Arya III,Arya Stark,Pello; Of Tyrosh; Greenbeard,,Pello,,,Of Tyrosh; Greenbeard,,M,
A Storm of Swords,237,18,Samwell I,Samwell Tarly,Bernarr; Black Bernarr,,Bernarr,,,Black Bernarr,,M,
A Storm of Swords,245,18,Samwell I,Samwell Tarly,Talla Tarly,,Talla,Tarly,,,,F,
A Storm of Swords,251,18,Samwell I,Samwell Tarly,Mawney,,Mawney,,,,,M,
A Storm of Swords,254,19,Tyrion III,Tyrion Lannister,High Septon ; Tyrion's High Septon,High Septon,?,,,Tyrion's High Septon,,M,
A Storm of Swords,264,19,Tyrion III,Tyrion Lannister,Lord Horton Redfort,Lord,Horton,Redfort,,,,M,
A Storm of Swords,272,19,Tyrion III,Tyrion Lannister,Lord Sebaston Farman,Lord,Sebaston,Farman,,,,M,
A Storm of Swords,275,20,Catelyn III,Catelyn Tully,Elwood,,Elwood,,,,,M,D
A Storm of Swords,281,20,Catelyn III,Catelyn Tully,Karlon Stark,,Karlon,Stark,,,,M,
A Storm of Swords,293,21,Jaime III,Jaime Lannister,Timeon Of Dorne,,Timeon,Of Dorne,,,,M,
A Storm of Swords,298,22,Arya IV,Arya Stark,Ser Maynard,Ser,Maynard,,,,,M,
A Storm of Swords,299,22,Arya IV,Arya Stark,Lord Lymond Lychester,Lord,Lymond,Lychester,,,,M,
A Storm of Swords,300,22,Arya IV,Arya Stark,Ben; Big Belly Ben,,Ben,,,Big Belly Ben,,M,
A Storm of Swords,301,22,Arya IV,Arya Stark,Erreg; The Kinslayer,,Erreg,,,The Kinslayer,,M,
A Storm of Swords,304,22,Arya IV,Arya Stark,Lady Ravella Smallwood (Swann),Lady,Ravella,Smallwood,Swann,,,F,
A Storm of Swords,305,22,Arya IV,Arya Stark,Carellen Smallwood,,Carellen,Smallwood,,,,F,
A Storm of Swords,311,23,Daenerys II,Daenerys Targaryen,Kraznys mo Nakloz,,Kraznys,mo Nakloz,,,,M,D
A Storm of Swords,345,25,Davos III,Davos Seaworth,Porridge,,?,,,Porridge,,M,
A Storm of Swords,345,25,Davos III,Davos Seaworth,Lamprey,,?,,,Lamprey,,M,
A Storm of Swords,360,26,Jon III,Jon Snow,Arson; Iceaxe,,Arson,,,Iceaxe,,M,
A Storm of Swords,362,26,Jon III,Jon Snow,Grigg; The Goat,,Grigg,,,The Goat,,M,
A Storm of Swords,367,27,Daenerys III,Daenerys Targaryen,Grazdan mo Ullhor,,Grazdan,mo Ullhor,,,,M,D
A Storm of Swords,367,27,Daenerys III,Daenerys Targaryen,Grazdan; The Great,,Grazdan,,,The Great,,M,
A Storm of Swords,367,27,Daenerys III,Daenerys Targaryen,Grazdan; With a gold-fringed tokar,,Grazdan,,,With a gold-fringed tokar,,M,
A Storm of Swords,367,27,Daenerys III,Daenerys Targaryen,Grazdan; With a spiked beard,,Grazdan,,,With a spiked beard,,M,
A Storm of Swords,372,27,Daenerys III,Daenerys Targaryen,Missandei,,Missandei,,,,,F,
A Storm of Swords,395,29,Arya V,Arya Stark,Ser Denys Arryn,Ser,Denys,Arryn,,,,M,
A Storm of Swords,396,29,Arya V,Arya Stark,Ser Wilbert,Ser,Wilbert,,,,,M,
A Storm of Swords,400,29,Arya V,Arya Stark,Alyce,,Alyce,,,,,F,
A Storm of Swords,400,29,Arya V,Arya Stark,Tansy,,Tansy,,,,,F,
A Storm of Swords,400,29,Arya V,Arya Stark,Cass,,Cass,,,,,F,
A Storm of Swords,400,29,Arya V,Arya Stark,Lanna; Of the Peach,,Lanna,,,Of the Peach,,F,
A Storm of Swords,400,29,Arya V,Arya Stark,Jyzene,,Jyzene,,,,,F,
A Storm of Swords,400,29,Arya V,Arya Stark,Helly,,Helly,,,,,F,
A Storm of Swords,401,29,Arya V,Arya Stark,Leslyn,,Leslyn,,,,,F,
A Storm of Swords,401,29,Arya V,Arya Stark,Bella,,Bella,,,,,F,
A Storm of Swords,408,30,Jon IV,Jon Snow,Errok,,Errok,,,,,M,
A Storm of Swords,417,31,Jaime IV,Jaime Lannister,Zollo,,Zollo,,,,,M,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Galyeon; Of Cuy,,Galyeon,,,Of Cuy,,M,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Bethany; Fair-fingers,,Bethany,,,Fair-fingers,,F,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Aemon Costayne,,Aemon,Costayne,,,,M,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Alaric; Of Eysen,,Alaric,,,Of Eysen,,M,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Hamish; The Harper,,Hamish,,,The Harper,,M,
A Storm of Swords,432,32,Tyrion IV,Tyrion Lannister,Collio Quaynis,,Collio,Quaynis,,,,M,
A Storm of Swords,434,32,Tyrion IV,Tyrion Lannister,King Tommen II Lannister,King,Tommen,Lannister,,,II,M,
A Storm of Swords,443,33,Samwell II,Samwell Tarly,Fornio,,Fornio,,,,,M,
A Storm of Swords,443,33,Samwell II,Samwell Tarly,Ser Byam Flint,Ser,Byam,Flint,,,,M,D
